sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T08:28:31;98696.94;;;4.01;70.26
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T08:31:02;98705.95;;;3.36;72.03
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T08:33:33;98704.33;;;3.19;72.98
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T08:36:04;98709.36;;;3.33;72.58
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T08:38:35;98704.05;;;3.18;73.37
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T08:41:05;98707.09;;;3.03;73.86
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T08:43:55;98699.28;;;3.05;74.13
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T08:46:45;98701.52;;;3.21;73.43
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T08:49:18;98700.05;;;3.08;73.97
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T08:51:49;98701.31;;;2.99;74.51
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T08:54:19;98704.61;;;3.17;74.10
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T08:56:50;98707.70;;;3.16;74.13
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T08:59:21;98701.40;;;3.26;74.11
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:01:52;98697.66;;;3.33;74.10
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:04:23;98696.24;;;3.20;74.42
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:06:54;98692.78;;;3.12;74.82
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:09:24;98696.80;;;3.19;74.99
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:11:55;98691.69;;;3.10;75.05
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:14:26;98685.14;;;3.20;74.86
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:16:57;98677.64;;;3.20;74.88
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:19:28;98672.99;;;3.32;74.75
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:21:59;98680.14;;;3.19;74.96
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:24:30;98674.23;;;3.10;75.51
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:27:01;98670.14;;;3.05;75.80
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:29:32;98667.48;;;2.97;75.89
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:32:03;98669.44;;;3.13;75.76
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:34:33;98659.22;;;3.40;74.89
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:37:04;98669.42;;;3.59;74.21
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:39:35;98671.78;;;3.51;74.07
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:42:06;98661.13;;;3.42;74.28
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:44:37;98659.92;;;3.48;74.01
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:47:08;98663.87;;;3.59;74.07
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:49:38;98661.28;;;3.78;73.51
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:52:09;98660.63;;;3.84;73.18
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:54:40;98644.00;;;3.81;72.91
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:57:11;98655.91;;;3.54;73.62
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T09:59:42;98649.00;;;3.52;73.96
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:02:13;98642.70;;;3.63;74.09
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:04:43;98650.67;;;3.23;77.40
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:07:14;98643.82;;;2.86;78.97
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:09:45;98649.77;;;2.79;80.00
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:12:16;98642.86;;;2.77;79.52
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:14:47;98647.79;;;3.12;78.49
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:17:18;98642.20;;;3.15;77.65
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:19:48;98647.59;;;3.38;76.72
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:22:19;98645.61;;;3.41;76.70
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:24:50;98640.59;;;3.27;76.58
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:27:21;98635.23;;;3.31;76.59
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:29:52;98632.64;;;3.37;76.67
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:32:23;98632.84;;;3.40;76.50
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:34:54;98641.69;;;3.42;76.93
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:37:24;98632.51;;;3.44;76.93
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:39:55;98632.89;;;3.51;76.65
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:42:26;98625.06;;;3.70;76.11
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:44:57;98632.00;;;3.56;75.86
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:47:29;98631.00;;;3.63;75.74
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:50:01;98626.69;;;3.71;75.70
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:52:32;98630.62;;;3.56;75.77
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:55:03;98629.41;;;3.46;76.42
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T10:57:34;98626.17;;;3.41;77.03
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:00:05;98629.22;;;3.26;77.26
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:02:36;98631.86;;;3.34;77.22
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:05:06;98628.74;;;3.22;76.37
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:10:10;98622.48;;;3.60;75.61
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:12:41;98621.09;;;3.60;75.25
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:15:11;98625.25;;;3.60;74.61
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:17:42;98626.08;;;3.46;74.52
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:20:13;98612.42;;;3.34;75.21
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:22:44;98612.65;;;3.37;75.47
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:25:15;98601.59;;;3.35;75.78
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:27:46;98603.12;;;3.41;75.21
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:30:17;98607.70;;;3.48;74.73
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:32:48;98601.18;;;3.55;74.17
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:35:19;98604.83;;;3.67;74.07
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:37:50;98601.96;;;3.58;73.43
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:40:21;98596.77;;;3.68;73.62
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:42:52;98603.91;;;3.71;73.37
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:45:23;98589.44;;;3.85;73.04
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:50:22;98588.00;;;3.88;72.42
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:52:53;98585.84;;;3.71;72.54
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T11:55:24;98575.45;;;3.49;73.07
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T12:00:24;98581.37;;;3.59;72.84
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T12:05:25;98580.30;;;3.44;72.53
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T12:07:56;98568.87;;;3.59;72.39
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T12:10:28;98570.98;;;3.65;71.60
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T12:12:58;98569.94;;;3.47;71.73
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T12:15:29;98576.73;;;3.54;71.82
24023;BME280;12226;55.68345798;37.59173334;2019-12-07T12:18:00;98573.96;;;3.54;71.95
